date,title,link,sentiment,recommendation
05.1.2023,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/5/1/2023/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.1.2023,Билтен за месец декември 2022 година,https://www.mse.mk/mk/news/4/1/2023/bulletin-for-december-2022,Negative,Sell
04.1.2023,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/1/2023/non-trade-transfers-of-listed-companies-share,Negative,Sell
03.1.2023,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/3/1/2023/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.12.2022,Блок трансакција,https://www.mse.mk/mk/news/28/12/2022/block-trade,Positive,Buy
28.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/23/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.12.2022,Годишни награди на Македонска берза за 2022 година,https://www.mse.mk/mk/news/22/12/2022/annual-awards-of-the-macedonian-stock-exchange-for-2022,Positive,Buy
21.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/20/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.12.2022,Редовна ревизија на индексите МБИ10 и ОМБ,https://www.mse.mk/mk/news/19/12/2022/regular-revision-of-mbi10-and-omb,Positive,Buy
19.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
16.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.12.2022,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/12/2022/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
14.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/13/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
12.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/12/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
07.12.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/7/12/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
06.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/6/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.12.2022,Билтен за месец ноември 2022 година,https://www.mse.mk/mk/news/5/12/2022/bulletin-for-november-2022,Positive,Buy
05.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/5/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
02.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/2/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.12.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/12/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
30.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/30/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/25/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.11.2022,Tркалезна маса на тема „Излегување на берза – Зошто никој не го крши мразот“,"https://www.mse.mk/mk/news/24/11/2022/round-table-""going-public---why-no-one-breaks-the-ice""",Negative,Sell
24.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/23/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.11.2022,Блок трансакција,https://www.mse.mk/mk/news/22/11/2022/block-trade,Positive,Buy
22.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
21.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.11.2022,Блок трансакција,https://www.mse.mk/mk/news/18/11/2022/block-trade,Positive,Buy
18.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/17/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
11.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/11/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.11.2022,Проширување на причините за внес на издавачот Бетон АД Скопје на „Листата за набљудување“,"https://www.mse.mk/mk/news/9/11/2022/expansion-of-the-reasons-for-the-entry-of-the-publisher-beton-ad-skopje-on-the-""watch-list""",Positive,Buy
09.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/9/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/8/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
07.11.2022,Преглед на финансиски податоци за котираните друштва,https://www.mse.mk/mk/news/7/11/2022/summary-of-financial-data-of-listed-mse-companies,Positive,Buy
07.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/7/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.11.2022,Билтен за месец октомври 2022 година,https://www.mse.mk/mk/news/4/11/2022/bulletin-for-october-2022,Positive,Buy
04.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
03.11.2022,Македонска берза стана полноправна членка на Федерацијата на Евроазиски берзи (FEAS),https://www.mse.mk/mk/news/3/11/2022/macedonian-stock-exchange-becomes-feas-full-member,Positive,Buy
02.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/2/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.11.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/11/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
31.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/31/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.10.2022,Организирање јавна берзанска аукција на акции при продажба на големи пакети на акции,https://www.mse.mk/mk/news/28/10/2022/public-auctions-for-big-packages-of-shares,Positive,Buy
28.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.10.2022,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/10/2022/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
26.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.10.2022,Блок трансакција,https://www.mse.mk/mk/news/25/10/2022/block-trade,Positive,Buy
25.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/25/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
21.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/20/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.10.2022,Блок трансакции,https://www.mse.mk/mk/news/18/10/2022/block-trades,Positive,Buy
18.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.10.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/17/10/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
17.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/17/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/13/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
10.10.2022,Котација на на втора емисија на перпетуални обврзници издадени од УНИ Банка АД Скопје,https://www.mse.mk/mk/news/10/10/2022/listing-of-second-issue-of-perpetual-bonds-issued-by-uni-bank-ad-skopje,Negative,Sell
10.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/10/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
07.10.2022,Македонска берза втора година по ред се приклучува кон иницијативата  „Да заѕвониме за финансиска писменост“,https://www.mse.mk/mk/news/7/10/2022/the-macedonian-stock-exchange-joins-the-initiative-“ring-the-bell-for-financial-literacy”-for-the-second-year-in-a-row,Neutral,Hold
07.10.2022,Организирање јавна берзанска аукција на акции при продажба на големи пакети на акции,https://www.mse.mk/mk/news/7/10/2022/public-auctions-for-big-packages-of-shares,Positive,Buy
07.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/7/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
06.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/6/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/5/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.10.2022,Билтен за месец септември 2022 година,https://www.mse.mk/mk/news/4/10/2022/bulletin-for-september-2022,Positive,Buy
04.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
03.10.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/3/10/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
30.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/30/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.9.2022,Проширување на котација на државни обврзници,https://www.mse.mk/mk/news/22/9/2022/expansion-of-listing-of-government-bonds-on-the-macedonian-stock-exchange,Positive,Buy
22.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
21.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.9.2022,Интервју на Главниот извршен директор на Македонска берза за магазинот Капитал,https://www.mse.mk/mk/news/20/9/2022/interview-of-the-ceo-of-the-macedonian-stock-exchange-for-the-magazine-kapital,Negative,Sell
20.9.2022,Блок трансакција,https://www.mse.mk/mk/news/20/9/2022/block-trade,Positive,Buy
19.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
16.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.9.2022,Успешен Инвеститорски ден на  Македонска берза,https://www.mse.mk/mk/news/13/9/2022/investor-day,Positive,Buy
13.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/13/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
12.9.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/12/9/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
12.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/12/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.9.2022,Интервју на Главниот извршен директор на Македонска берза за порталот Фактор,"https://www.mse.mk/mk/news/9/9/2022/interview-of-the-ceo-of-the-macedonian-stock-exchange-for-""faktor-mk""",Positive,Buy
09.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/9/9/2022/non-trade-transfers-of-listed-companies-shares,Negative,Sell
07.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/7/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
06.9.2022,Билтен за месец август 2022 година,https://www.mse.mk/mk/news/6/9/2022/bulletin-for-august-2022,Positive,Buy
06.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/6/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.9.2022,„Инвеститорски ден“ на Берзата на 13 септември,"https://www.mse.mk/mk/news/5/9/2022/september-13---""investor-day""-on-the-stock-exchange",Negative,Sell
05.9.2022,Јавна опомена за котираното друштво Неметали Огражден АД Струмица,https://www.mse.mk/mk/news/5/9/2022/mse-board-of-directors-decision-–-public-warning-for-listed-company-nemetali-ograzden-ad-strumica,Positive,Buy
02.9.2022,Блок трансакција,https://www.mse.mk/mk/news/2/9/2022/block-trade,Positive,Buy
02.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/2/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.9.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/9/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
31.8.2022,Внесување на издавачот Бетон АД Скопје на „Листата за набљудување“,"https://www.mse.mk/mk/news/31/8/2022/issuer-beton-ad-skopje-was-added-to-the-""watchlist""",Positive,Buy
31.8.2022,Блок трансакција,https://www.mse.mk/mk/news/31/8/2022/block-trade,Positive,Buy
30.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/30/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.8.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/29/8/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
29.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.8.2022,Блок трансакција,https://www.mse.mk/mk/news/23/8/2022/block-trade,Positive,Buy
23.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/23/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.8.2022,Блок трансакција,https://www.mse.mk/mk/news/18/8/2022/block-trade,Positive,Buy
18.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.8.2022,Преглед на финансиски податоци за котираните друштва,https://www.mse.mk/mk/news/17/8/2022/summary-of-financial-data-of-listed-mse-companies,Positive,Buy
17.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/17/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
16.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
12.8.2022,Внесување на издавачот Неметали Огражден АД Струмица на „Листата за набљудување“,"https://www.mse.mk/mk/news/12/8/2022/issuer-nemetali-ograzden-ad-strumica-was-added-to-the-""watchlist""",Negative,Sell
12.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/12/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
11.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/11/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/8/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.8.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/5/8/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
05.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/5/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.8.2022,Билтен за месец јули 2022 година,https://www.mse.mk/mk/news/4/8/2022/bulletin-for-july-2022,Positive,Buy
04.8.2022,Откуп на сопствени акции и нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/8/2022/share-buy-backs-and-non-trade-transfers-of-listed-companies-shares,Negative,Sell
03.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/3/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.8.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/8/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.7.2022,Привремен прекин на тргувањето на ден 26.07.2022 година,https://www.mse.mk/mk/news/26/7/2022/temporal-halt-in-trading-on-26-07-2022,Negative,Sell
26.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/26/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/25/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
21.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/20/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.7.2022,Бришење на издавачот Интерпромет АД Тетово од „Листата за набљудување“,"https://www.mse.mk/mk/news/18/7/2022/issuer-interpromet-ad-tetovo-was-removed-from-the-""watch-list""",Negative,Sell
18.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/13/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
11.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/11/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.7.2022,Блок трансакција,https://www.mse.mk/mk/news/8/7/2022/block-trade,Positive,Buy
08.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/8/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
07.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/7/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
06.7.2022,Главни акценти од првите шест месеци од 2022 година на Македонска берза,https://www.mse.mk/mk/news/6/7/2022/semi-annual-statistical-bulletin-for-period-january-june-2022,Positive,Buy
06.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/6/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.7.2022,Билтен за месец јуни 2022 година,https://www.mse.mk/mk/news/5/7/2022/bulletin-for-june-2022,Positive,Buy
05.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/5/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/4/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.7.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/1/7/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
01.7.2022,Внесување на издавачот Тајмиште АД Кичево на „Листата за набљудување“,"https://www.mse.mk/mk/news/1/7/2022/issuer-tajmiste-ad-kicevo-was-added-to-the-""watchlist""",Negative,Sell
01.7.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/1/7/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
30.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/30/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/29/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/28/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/27/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.6.2022,Блок трансакција,https://www.mse.mk/mk/news/24/6/2022/block-trade,Positive,Buy
24.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/23/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.6.2022,Блок трансакција,https://www.mse.mk/mk/news/22/6/2022/block-trade,Positive,Buy
21.6.2022,Котација на државни обврзници,https://www.mse.mk/mk/news/21/6/2022/listing-of-government-bonds-on-the-macedonian-stock-exchange,Neutral,Hold
21.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/20/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/17/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
16.6.2022,Редовна ревизија на индексите МБИ10 и ОМБ,https://www.mse.mk/mk/news/16/6/2022/regular-revision-of-mbi10-and-omb,Positive,Buy
16.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.6.2022,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/6/2022/non-trade-transfers-of-listed-companies-share,Negative,Sell
